Words,freq,No_Match,Entered
pult,15,0,0
pulver,15,0,0
puma,15,0,0
puncto,15,0,0
pünktchen,15,0,0
punkto,15,0,0
punktspiel,15,0,0
punktuell,15,0,0
punktverlust,15,0,0
puppentheater,15,0,0
putz,15,0,0
putzfrau,15,0,0
puzzle,15,0,0
qualifizierung,15,0,0
qualitätssicherung,15,0,0
qualm,15,0,0
qualvoll,15,0,0
quantitativ,15,0,0
quatsch,15,0,0
querflöte,15,0,0
quietschen,15,0,0
quirlig,15,0,0
quittieren,15,0,0
quittiert,15,0,0
quittung,15,0,0
quo,15,0,0
rabatte,15,0,0
rabe,15,0,0
rabiat,15,0,0
radar,15,0,0
radarkontrolle,15,0,0
radierung,15,0,0
radstadt,15,0,0
raffinerie,15,0,0
rage,15,0,0
randal,15,0,0
randalieren,15,0,0
randalierer,15,0,0
ranking,15,0,0
ranmüssen,15,0,0
rappen,15,0,0
raps,15,0,0
rasenplatz,15,0,0
rast,15,0,0
raststätte,15,0,0
rathaussaal,15,0,0
ratifizieren,15,0,0
ratifizierung,15,0,0
rating,15,0,0
rationalisierung,15,0,0
ratlosigkeit,15,0,0
ratsam,15,0,0
ratsherr,15,0,0
ratspräsidentschaft,15,0,0
ratssaal,15,0,0
rauchfrei,15,0,0
rauchvergiftung,15,0,0
rauf,15,0,0
raumfähre,15,0,0
raumschiff,15,0,0
raumstation,15,0,0
raunen,15,0,0
raupe,15,0,0
rauskommen,15,0,0
reaktionär,15,0,0
realisierbar,15,0,0
realisiert,15,0,0
realist,15,0,0
realschüler,15,0,0
rebe,15,0,0
rebellion,15,0,0
rebound,15,0,0
rechenschaft,15,0,0
rechenschaftsbericht,15,0,0
rechtens,15,0,0
rechtfertigung,15,0,0
rechtsanspruch,15,0,0
rechtsanwältin,15,0,0
rechtsausschuss,15,0,0
rechtsaußen,15,0,0
rechtschreibreform,15,0,0
rechtschreibung,15,0,0
rechtsextremist,15,0,0
rechtsextremistisch,15,0,0
rechtsgrundlage,15,0,0
rechtskurve,15,0,0
rechtsmittel,15,0,0
rechtssicherheit,15,0,0
rechtsstaatlich,15,0,0
rechtsweg,15,0,0
recken,15,0,0
redakteurin,15,0,0
redlich,15,0,0
rednerpult,15,0,0
reederei,15,0,0
referenz,15,0,0
referenzkurs,15,0,0
reflex,15,0,0
reformation,15,0,0
refrain,15,0,0
regale,15,0,0
regatta,15,0,0
regelwerk,15,0,0
regenerativ,15,0,0
regenschauer,15,0,0
regenschirm,15,0,0
regent,15,0,0
regenwasser,15,0,0
regierungs,15,0,0
regierungsbeteiligung,15,0,0
regierungsbezirk,15,0,0
regierungserklärung,15,0,0
regierungskreis,15,0,0
regierungspräsident,15,0,0
regierungstruppe,15,0,0
regierungsvertreter,15,0,0
regierungsviertel,15,0,0
regierungswechsel,15,0,0
regiment,15,0,0
regionalverband,15,0,0
registrierung,15,0,0
reglement,15,0,0
regnerisch,15,0,0
regulieren,15,0,0
regulierung,15,0,0
regulierungsbehörde,15,0,0
reh,15,0,0
reha,15,0,0
rehabilitieren,15,0,0
rehe,15,0,0
reihenhaus,15,0,0
reihenweise,15,0,0
reim,15,0,0
reimen,15,0,0
reine,15,0,0
reingewinn,15,0,0
reisebus,15,0,0
reiseführer,15,0,0
reisegruppe,15,0,0
reisepass,15,0,0
reiseziel,15,0,0
reißend,15,0,0
reithalle,15,0,0
reklame,15,0,0
reklamieren,15,0,0
rekordergebnis,15,0,0
rekordjahr,15,0,0
rekordverdächtig,15,0,0
rekrut,15,0,0
rekrutieren,15,0,0
rektorin,15,0,0
relation,15,0,0
relief,15,0,0
religionsgemeinschaft,15,0,0
relikt,15,0,0
ren,15,0,0
renntag,15,0,0
renovierungsarbeit,15,0,0
rentabel,15,0,0
rentenalter,15,0,0
rentenkasse,15,0,0
rentenreform,15,0,0
repräsentantenhaus,15,0,0
repression,15,0,0
reputation,15,0,0
requisit,15,0,0
reservieren,15,0,0
reservierung,15,0,0
reservist,15,0,0
residieren,15,0,0
resignation,15,0,0
resistent,15,0,0
resolut,15,0,0
respektabel,15,0,0
respektiv,15,0,0
respektvoll,15,0,0
ressentiment,15,0,0
ressortchef,15,0,0
restaurator,15,0,0
restauriert,15,0,0
restkarte,15,0,0
restmüll,15,0,0
restriktiv,15,0,0
restrukturierung,15,0,0
resultiert,15,0,0
retour,15,0,0
rettungsaktion,15,0,0
rettungskraft,15,0,0
rettungswagen,15,0,0
reue,15,0,0
revierförster,15,0,0
revolte,15,0,0
revolver,15,0,0
rezeption,15,0,0
rheingau,15,0,0
rheinländer,15,0,0
rheinstraße,15,0,0
rheinufer,15,0,0
rheuma,15,0,0
richterlich,15,0,0
richtfest,15,0,0
richtigkeit,15,0,0
richtungsweisend,15,0,0
riese,15,0,0
riesengroß,15,0,0
riff,15,0,0
rigid,15,0,0
ringstraße,15,0,0
rippe,15,0,0
risikofaktor,15,0,0
ritt,15,0,0
rituell,15,0,0
ritus,15,0,0
rivalisieren,15,0,0
rivalität,15,0,0
rockband,15,0,0
rocker,15,0,0
rockig,15,0,0
rockmusik,15,0,0
rohbau,15,0,0
rohöl,15,0,0
rollenspiel,15,0,0
rollstuhlfahrer,15,0,0
romanisch,15,0,0
romantiker,15,0,0
romanze,15,0,0
rosenkranz,15,0,0
rosenmontag,15,0,0
rosenmontagszug,15,0,0
rost,15,0,0
rotieren,15,0,0
rotlicht,15,0,0
rotstift,15,0,0
routinemäßig,15,0,0
rüber,15,0,0
ruck,15,0,0
rückblickend,15,0,0
rückenwind,15,0,0
rückfall,15,0,0
rückflug,15,0,0
rückführung,15,0,0
rückgrat,15,0,0
rückkehrer,15,0,0
rückmeldung,15,0,0
rücknahme,15,0,0
rückraum,15,0,0
rückschau,15,0,0
rückschluss,15,0,0
rückschritt,15,0,0
rücksendung,15,0,0
rücksichtnahme,15,0,0
rücksprache,15,0,0
rückstellung,15,0,0
rückweg,15,0,0
rückzieher,15,0,0
rüd,15,0,0
rüde,15,0,0
ruderer,15,0,0
rüge,15,0,0
ruhetag,15,0,0
rührend,15,0,0
rührig,15,0,0
ruin,15,0,0
rummel,15,0,0
rumpf,15,0,0
rundherum,15,0,0
rundkurs,15,0,0
rundreise,15,0,0
ruß,15,0,0
rüstig,15,0,0
rustikal,15,0,0
rüstung,15,0,0
saatgut,15,0,0
sachbuch,15,0,0
sachkundig,15,0,0
sachlichkeit,15,0,0
sachpreis,15,0,0
sachverstand,15,0,0
sachverständig,15,0,0
säen,15,0,0
safari,15,0,0
säge,15,0,0
sagenhaft,15,0,0
sahne,15,0,0
saisonabschluss,15,0,0
saisonal,15,0,0
saisonfinale,15,0,0
saisonniederlage,15,0,0
saisontor,15,0,0
saisontreffer,15,0,0
saite,15,0,0
sakral,15,0,0
salto,15,0,0
samariter,15,0,0
samen,15,0,0
sammelstelle,15,0,0
sandstein,15,0,0
sängerkreis,15,0,0
saniert,15,0,0
sanierungskonzept,15,0,0
sanierungsmaßnahme,15,0,0
sanitär,15,0,0
sarkastisch,15,0,0
sattelzug,15,0,0
sau,15,0,0
sauberkeit,15,0,0
säuberlich,15,0,0
säuberung,15,0,0
sauce,15,0,0
sauerland,15,0,0
saufen,15,0,0
saugen,15,0,0
säugetier,15,0,0
säumen,15,0,0
säure,15,0,0
sausen,15,0,0
schäbig,15,0,0
schachtel,15,0,0
schachzug,15,0,0
schadensbegrenzung,15,0,0
schadensersatz,15,0,0
schädigung,15,0,0
schädling,15,0,0
schäferhund,15,0,0
schal,15,0,0
schälen,15,0,0
schall,15,0,0
schallen,15,0,0
schallplatte,15,0,0
schaltung,15,0,0
scham,15,0,0
schamlos,15,0,0
schanze,15,0,0
scharen,15,0,0
schärfe,15,0,0
schattenseite,15,0,0
schaubühne,15,0,0
schaufel,15,0,0
schaukel,15,0,0
schaukeln,15,0,0
schaum,15,0,0
schaurig,15,0,0
schauspielerisch,15,0,0
schausteller,15,0,0
scheiße,15,0,0
scheißen,15,0,0
schema,15,0,0
schenkung,15,0,0
scherben,15,0,0
scherzhaft,15,0,0
scheuer,15,0,0
schi,15,0,0
schicksalsschlag,15,0,0
schiedsgericht,15,0,0
schiefgehen,15,0,0
schiefliegen,15,0,0
schielen,15,0,0
schießerei,15,0,0
schießstand,15,0,0
schifffahrt,15,0,0
schikane,15,0,0
schildkröte,15,0,0
schimmern,15,0,0
schinken,15,0,0
schiri,15,0,0
schlachten,15,0,0
schlachtfeld,15,0,0
schlaflos,15,0,0
schlagartig,15,0,0
schlagkräftig,15,0,0
schlagstock,15,0,0
schlängeln,15,0,0
schlapp,15,0,0
schlechtwetter,15,0,0
schleier,15,0,0
schleife,15,0,0
schlendern,15,0,0
schlepper,15,0,0
schleswig,15,0,0
schleunigst,15,0,0
schleuse,15,0,0
schlimme,15,0,0
schlitten,15,0,0
schlittern,15,0,0
schlosser,15,0,0
schlosshof,15,0,0
schlossplatz,15,0,0
schlossstraße,15,0,0
schlucht,15,0,0
schluck,15,0,0
schlummern,15,0,0
schlussendlich,15,0,0
schlussminute,15,0,0
schlussstrich,15,0,0
schlusswort,15,0,0
schmälern,15,0,0
schmankerl,15,0,0
schmeichelhaft,15,0,0
schmeicheln,15,0,0
schmerzensgeld,15,0,0
schmerzgrenze,15,0,0
schmettern,15,0,0
schmied,15,0,0
schmiede,15,0,0
schmieren,15,0,0
schmiergeld,15,0,0
schminke,15,0,0
schminken,15,0,0
schmuggel,15,0,0
schmuggeln,15,0,0
schmutz,15,0,0
schnabel,15,0,0
schnauze,15,0,0
schnecke,15,0,0
schneide,15,0,0
schneien,15,0,0
schnelle,15,0,0
schnellen,15,0,0
schneller,15,0,0
schnellstmöglich,15,0,0
schnellstraße,15,0,0
schnitte,15,0,0
schnitzel,15,0,0
schnitzen,15,0,0
schnitzer,15,0,0
schnur,15,0,0
schöffengericht,15,0,0
schönen,15,0,0
schonungslos,15,0,0
schöpferisch,15,0,0
schornstein,15,0,0
schott,15,0,0
schotten,15,0,0
schraube,15,0,0
schrauben,15,0,0
schreck,15,0,0
schreibmaschine,15,0,0
schreibweise,15,0,0
schriftstück,15,0,0
schriftzug,15,0,0
schroff,15,0,0
schuften,15,0,0
schuhwerk,15,0,0
schulabgänger,15,0,0
schulabschluss,15,0,0
schulalltag,15,0,0
schulbank,15,0,0
schulbehörde,15,0,0
schulbuch,15,0,0
schulden,15,0,0
schuldenberg,15,0,0
schuldenstand,15,0,0
schuldner,15,0,0
schuldspruch,15,0,0
schuldzuweisung,15,0,0
schulfest,15,0,0
schulform,15,0,0
schulgebäude,15,0,0
schulgemeinde,15,0,0
schulstraße,15,0,0
schulsystem,15,0,0
schultag,15,0,0
schultern,15,0,0
schulterschluss,15,0,0
schulträger,15,0,0
schulturnhalle,15,0,0
schuppen,15,0,0
schusswaffe,15,0,0
schutt,15,0,0
schütten,15,0,0
schützenbruderschaft,15,0,0
schutzengel,15,0,0
schützenhilfe,15,0,0
schützenkönig,15,0,0
schutzgebiet,15,0,0
schutzmaßnahme,15,0,0
schutztruppe,15,0,0
schutzzone,15,0,0
schwächeln,15,0,0
schwachstelle,15,0,0
schwächung,15,0,0
schwägerin,15,0,0
schwalbe,15,0,0
schwangerschaftsabbruch,15,0,0
schwank,15,0,0
schwankend,15,0,0
schwankung,15,0,0
schwanz,15,0,0
schwarzarbeit,15,0,0
schwarzweiß,15,0,0
schwede,15,0,0
schweifen,15,0,0
schweißtreibend,15,0,0
schwelen,15,0,0
schwelgen,15,0,0
schwellenland,15,0,0
schwerbehindert,15,0,0
schwerkrank,15,0,0
schwerlich,15,0,0
schwerpunktthema,15,0,0
schwiegermutter,15,0,0
schwiegersohn,15,0,0
schwiegertochter,15,0,0
schwiegervater,15,0,0
schwimmerin,15,0,0
schwindel,15,0,0
schwingung,15,0,0
schwitze,15,0,0
schwurgericht,15,0,0
sechser,15,0,0
sechsköpfig,15,0,0
sechsmal,15,0,0
sechsstellig,15,0,0
sechzehn,15,0,0
seelsorge,15,0,0
seemann,15,0,0
segeln,15,0,0
segler,15,0,0
segnung,15,0,0
sehbehindert,15,0,0
sehnsüchtig,15,0,0
seide,15,0,0
seife,15,0,0
seilbahn,15,0,0
seitenhieb,15,0,0
selbstbestimmung,15,0,0
selbstdarstellung,15,0,0
selbsternannt,15,0,0
selbstkritik,15,0,0
selbstkritisch,15,0,0
selbstlos,15,0,0
selbstmordanschlag,15,0,0
selbstmordattentäter,15,0,0
selbstverteidigung,15,0,0
selbstverwaltung,15,0,0
selbstwertgefühl,15,0,0
selektion,15,0,0
selektiv,15,0,0
seltenheit,15,0,0
sen,15,0,0
senatsverwaltung,15,0,0
sendezeit,15,0,0
seniorenbeirat,15,0,0
seniorenbund,15,0,0
seniorenheim,15,0,0
seniorennachmittag,15,0,0
seniorentreff,15,0,0
seniorenzentrum,15,0,0
senkrecht,15,0,0
sensor,15,0,0
sentimental,15,0,0
separatist,15,0,0
sequenz,15,0,0
serenade,15,0,0
serienmäßig,15,0,0
serum,15,0,0
serviceleistung,15,0,0
serviert,15,0,0
sextett,15,0,0
sexy,15,0,0
showdown,15,0,0
sicherheits,15,0,0
sicherheitsbehörde,15,0,0
sicherheitsdienst,15,0,0
sicherheitslage,15,0,0
sicherheitsmaßnahme,15,0,0
sicherheitspolitisch,15,0,0
sicherheitsrisiko,15,0,0
sichtweite,15,0,0
siebenköpfig,15,0,0
siebenmeter,15,0,0
siebter,15,0,0
siebzig,15,0,0
siegel,15,0,0
siegerland,15,0,0
siegesserie,15,0,0
siegeszug,15,0,0
signifikant,15,0,0
silberpfeil,15,0,0
silhouette,15,0,0
silvesternacht,15,0,0
simulation,15,0,0
simulieren,15,0,0
sinfonieorchester,15,0,0
sing,15,0,0
singkreis,15,0,0
sinnbild,15,0,0
sinnen,15,0,0
sinnieren,15,0,0
sinnlichkeit,15,0,0
sinto,15,0,0
sirene,15,0,0
sitzungspräsident,15,0,0
skala,15,0,0
skandalös,15,0,0
skandinavisch,15,0,0
skat,15,0,0
skelett,15,0,0
skeptiker,15,0,0
skiclub,15,0,0
skifahren,15,0,0
skispringen,15,0,0
skispringer,15,0,0
skiverband,15,0,0
skizzieren,15,0,0
skizziert,15,0,0
sklave,15,0,0
skorpion,15,0,0
skrupellos,15,0,0
slawisch,15,0,0
slowake,15,0,0
slowene,15,0,0
slum,15,0,0
snack,15,0,0
snowboarder,15,0,0
sockel,15,0,0
sodann,15,0,0
sofortmaßnahme,15,0,0
sog,15,0,0
sohle,15,0,0
solarenergie,15,0,0
solistin,15,0,0
solistisch,15,0,0
solo,15,0,0
somalisch,15,0,0
sommerloch,15,0,0
sommermonat,15,0,0
sommersaison,15,0,0
sommersemester,15,0,0
sommerspiel,15,0,0
sommertag,15,0,0
sommerzeit,15,0,0
sonde,15,0,0
sonder,15,0,0
sonderangebot,15,0,0
sonderbar,15,0,0
sonderkommission,15,0,0
sonderparteitag,15,0,0
sonderschau,15,0,0
sonderschule,15,0,0
sonderzug,15,0,0
sonnenblume,15,0,0
sonnenenergie,15,0,0
sonnenfinsternis,15,0,0
sonnenlicht,15,0,0
sonnenstrahl,15,0,0
sonntäglich,15,0,0
sorgenkind,15,0,0
sorgerecht,15,0,0
sorgfalt,15,0,0
sorglos,15,0,0
soundtrack,15,0,0
souvenir,15,0,0
sowas,15,0,0
sowjet,15,0,0
sozialabbau,15,0,0
sozialabgabe,15,0,0
sozialarbeit,15,0,0
sozialarbeiterin,15,0,0
sozialausschuss,15,0,0
sozialdezernent,15,0,0
sozialdienst,15,0,0
sozialgericht,15,0,0
sozialleistung,15,0,0
sozialminister,15,0,0
sozialpädagoge,15,0,0
sozialpädagogin,15,0,0
sozialpartner,15,0,0
sozialplan,15,0,0
sozialsystem,15,0,0
sozialversicherungspflichtig,15,0,0
sozialverträglich,15,0,0
sozialwohnung,15,0,0
soziologie,15,0,0
spagat,15,0,0
spaghetti,15,0,0
spalte,15,0,0
spanne,15,0,0
spannungsfeld,15,0,0
sparer,15,0,0
sparplan,15,0,0
sparprogramm,15,0,0
sparsamkeit,15,0,0
spätherbst,15,0,0
spätsommer,15,0,0
spatz,15,0,0
spe,15,0,0
speck,15,0,0
spediteur,15,0,0
spedition,15,0,0
speer,15,0,0
speisekarte,15,0,0
spekulant,15,0,0
spekulativ,15,0,0
spendenaktion,15,0,0
spendengeld,15,0,0
spendenkonto,15,0,0
spendieren,15,0,0
sperrig,15,0,0
sperrmüll,15,0,0
spezial,15,0,0
spezialeinheit,15,0,0
spezies,15,0,0
sphäre,15,0,0
spicken,15,0,0
spiegelbild,15,0,0
spielabschnitt,15,0,0
spielanteil,15,0,0
spielart,15,0,0
spielaufbau,15,0,0
spielbank,15,0,0
spielberechtigt,15,0,0
spielchen,15,0,0
spieldauer,15,0,0
spielfrei,15,0,0
spielfreude,15,0,0
spielgruppe,15,0,0
spielhälfte,15,0,0
spielleiter,15,0,0
spielort,15,0,0
spielpraxis,15,0,0
spielstark,15,0,0
spielstätte,15,0,0
spielvereinigung,15,0,0
spielverlauf,15,0,0
spielzug,15,0,0
spinne,15,0,0
spinnen,15,0,0
spionage,15,0,0
spirale,15,0,0
spiritual,15,0,0
spitzel,15,0,0
spitzenkandidatin,15,0,0
spitzenmannschaft,15,0,0
spitzenposition,15,0,0
spitzenspieler,15,0,0
spitzensport,15,0,0
spitzenteam,15,0,0
spitzenverband,15,0,0
spitzenwert,15,0,0
spitzname,15,0,0
splitter,15,0,0
sporadisch,15,0,0
sportabzeichen,15,0,0
sportclub,15,0,0
sportgerät,15,0,0
sportheim,15,0,0
sportklub,15,0,0
sportlehrer,15,0,0
sportpark,15,0,0
sportschau,15,0,0
sportschützen,15,0,0
sportstätte,15,0,0
sportwagen,15,0,0
sportwart,15,0,0
spotten,15,0,0
sprachkenntnis,15,0,0
sprachkurs,15,0,0
sprachlos,15,0,0
sprachrohr,15,0,0
sprayer,15,0,0
sprechzeit,15,0,0
sprengung,15,0,0
sprichwort,15,0,0
sprichwörtlich,15,0,0
sprießen,15,0,0
springreiter,15,0,0
sprit,15,0,0
spritzig,15,0,0
spröd,15,0,0
sprungbrett,15,0,0
sprunggelenk,15,0,0
sprunghaft,15,0,0
spucken,15,0,0
spuk,15,0,0
spurensuche,15,0,0
squash,15,0,0
staatengemeinschaft,15,0,0
staatsangehöriger,15,0,0
staatsangehörigkeit,15,0,0
staatsanleihe,15,0,0
staatsbesuch,15,0,0
staatshaushalt,15,0,0
staatskasse,15,0,0
staatsliga,15,0,0
staatsmann,15,0,0
staatsrat,15,0,0
staatssicherheit,15,0,0
staatsvertrag,15,0,0
stabhochsprung,15,0,0
stabilitätspakt,15,0,0
stacheldraht,15,0,0
stadtarchiv,15,0,0
stadtbahn,15,0,0
stadtbezirk,15,0,0
stadtchef,15,0,0
städtepartnerschaft,15,0,0
städtetag,15,0,0
stadtfest,15,0,0
stadtgeschichte,15,0,0
stadtgrenze,15,0,0
stadtkapelle,15,0,0
stadtkasse,15,0,0
stadtkern,15,0,0
stadtkirche,15,0,0
stadtmauer,15,0,0
stadtmeisterschaft,15,0,0
stadtmission,15,0,0
stadtmitte,15,0,0
stadtoberhaupt,15,0,0
stadtplan,15,0,0
stadtplaner,15,0,0
stadtplanung,15,0,0
stadtpolizei,15,0,0
stadtpräsident,15,0,0
stadtratsfraktion,15,0,0
stadtratssitzung,15,0,0
stadtregierung,15,0,0
stadtrundfahrt,15,0,0
stadtsaal,15,0,0
stadtvater,15,0,0
stadtverband,15,0,0
stadtviertel,15,0,0
stadtwald,15,0,0
stadtwerken,15,0,0
staffeln,15,0,0
stagnation,15,0,0
stahlwerk,15,0,0
stammaktie,15,0,0
stammkunde,15,0,0
stammplatz,15,0,0
stampfen,15,0,0
standardsituation,15,0,0
ständchen,15,0,0
standesgemäß,15,0,0
standortbestimmung,15,0,0
stapel,15,0,0
stargast,15,0,0
starren,15,0,0
startgeld,15,0,0
startloch,15,0,0
startnummer,15,0,0
stationiert,15,0,0
stationierung,15,0,0
statisch,15,0,0
statist,15,0,0
statistiker,15,0,0
stattgeben,15,0,0
statur,15,0,0
staubig,15,0,0
stauen,15,0,0
stausee,15,0,0
steak,15,0,0
stehenbleiben,15,0,0
steif,15,0,0
steigung,15,0,0
steinbock,15,0,0
steinern,15,0,0
steinig,15,0,0
steinzeit,15,0,0
stelldichein,15,0,0
stellenweise,15,0,0
sterbe,15,0,0
sterbefall,15,0,0
sterbehilfe,15,0,0
sterblich,15,0,0
steril,15,0,0
sternbild,15,0,0
sternchen,15,0,0
sternsinger,15,0,0
sternstunde,15,0,0
sternwarte,15,0,0
stet,15,0,0
steuerausfall,15,0,0
steuererklärung,15,0,0
steuerfuß,15,0,0
steuermann,15,0,0
steuerpflichtig,15,0,0
steuerpolitik,15,0,0
steuerrecht,15,0,0
steuersystem,15,0,0
stifter,15,0,0
stiftskirche,15,0,0
stiftungsrat,15,0,0
stilisiert,15,0,0
stillegung,15,0,0
stillen,15,0,0
stillschweigen,15,0,0
stillschweigend,15,0,0
stillstehen,15,0,0
stilrichtung,15,0,0
stilvoll,15,0,0
stimmabgabe,15,0,0
stimmbürger,15,0,0
stimmig,15,0,0
stimmlich,15,0,0
stimmrecht,15,0,0
stimulieren,15,0,0
stipendiat,15,0,0
stöbern,15,0,0
stop,15,0,0
storch,15,0,0
störfall,15,0,0
stoß,15,0,0
stottern,15,0,0
strafbefehl,15,0,0
strafen,15,0,0
straffällig,15,0,0
strafgesetzbuch,15,0,0
strafmaß,15,0,0
strafminute,15,0,0
strafrecht,15,0,0
strafverfolgung,15,0,0
strafvollzug,15,0,0
stramm,15,0,0
strandbad,15,0,0
strapaze,15,0,0
strapazieren,15,0,0
straßenbeleuchtung,15,0,0
straßengraben,15,0,0
straßenhaus,15,0,0
straßenkind,15,0,0
straßenmeisterei,15,0,0
straßennetz,15,0,0
straßenseite,15,0,0
straßensperre,15,0,0
straßenzug,15,0,0
stratege,15,0,0
sträuben,15,0,0
strebe,15,0,0
streckenabschnitt,15,0,0
streich,15,0,0
streicheln,15,0,0
streife,15,0,0
streifenwagen,15,0,0
streifzug,15,0,0
streitbar,15,0,0
streiter,15,0,0
streiterei,15,0,0
streitig,15,0,0
streitpunkt,15,0,0
strenge,15,0,0
stressig,15,0,0
streuobstwiese,15,0,0
strick,15,0,0
stricken,15,0,0
stroh,15,0,0
stromausfall,15,0,0
stromerzeugung,15,0,0
stromkonzern,15,0,0
strommarkt,15,0,0
stromnetz,15,0,0
stromverbrauch,15,0,0
stromversorger,15,0,0
strophe,15,0,0
strotzen,15,0,0
strudel,15,0,0
strukturreform,15,0,0
strukturwandel,15,0,0
strumpf,15,0,0
stückchen,15,0,0
stückzahl,15,0,0
studentenwerk,15,0,0
studentisch,15,0,0
studienplatz,15,0,0
studienreise,15,0,0
stufenweise,15,0,0
stumpf,15,0,0
stundenplan,15,0,0
stündig,15,0,0
stündlich,15,0,0
stute,15,0,0
stutzen,15,0,0
stylen,15,0,0
subjekt,15,0,0
subventionieren,15,0,0
subventioniert,15,0,0
suchaktion,15,0,0
suchmaschine,15,0,0
südafrikaner,15,0,0
sudanesisch,15,0,0
süddeutschland,15,0,0
südländisch,15,0,0
südost,15,0,0
südöstlich,15,0,0
südsee,15,0,0
südtirol,15,0,0
südwestlich,15,0,0
sujet,15,0,0
sukzessiv,15,0,0
summieren,15,0,0
sumpf,15,0,0
sündenbock,15,0,0
sünder,15,0,0
sunnitisch,15,0,0
supercup,15,0,0
supermacht,15,0,0
sur,15,0,0
surfer,15,0,0
surreal,15,0,0
suspendierung,15,0,0
swingen,15,0,0
swissair,15,0,0
symbiose,15,0,0
symbolik,15,0,0
sympathisant,15,0,0
symphoniker,15,0,0
symposion,15,0,0
symptomatisch,15,0,0
synergie,15,0,0
synergieeffekt,15,0,0
synode,15,0,0
synonym,15,0,0
synthese,15,0,0
synthetisch,15,0,0
szenarium,15,0,0
szenerie,15,0,0
tabellendritte,15,0,0
tabellenende,15,0,0
tabellennachbar,15,0,0
tabellenvorletzt-,15,0,0
tadellos,15,0,0
tagesablauf,15,0,0
tagesausflug,15,0,0
tagesfahrt,15,0,0
tageskarte,15,0,0
tagessatz,15,0,0
tagessieg,15,0,0
tagesstätte,15,0,0
tagesthema,15,0,0
tagesverlauf,15,0,0
tägig,15,0,0
tagtäglich,15,0,0
talkshow,15,0,0
tandem,15,0,0
tanker,15,0,0
tanne,15,0,0
tannenbaum,15,0,0
tanzfläche,15,0,0
tanzmusik,15,0,0
tanzschule,15,0,0
tanztheater,15,0,0
tapete,15,0,0
tappen,15,0,0
tarifabschluss,15,0,0
tarifkonflikt,15,0,0
tariflich,15,0,0
tarifpartei,15,0,0
tarifrunde,15,0,0
tarnen,15,0,0
taschenbuch,15,0,0
taschengeld,15,0,0
taschenlampe,15,0,0
tastatur,15,0,0
tatbestand,15,0,0
tatenlos,15,0,0
tätlichkeit,15,0,0
tatverdacht,15,0,0
tatzeit,15,0,0
taub,15,0,0
tauglich,15,0,0
tausch,15,0,0
täuschung,15,0,0
tausender,15,0,0
taxis,15,0,0
teamarbeit,15,0,0
teamgeist,15,0,0
teammanager,15,0,0
teamspieler,15,0,0
techno,15,0,0
teddy,15,0,0
teddybär,15,0,0
teenie,15,0,0
teig,15,0,0
teilbereich,15,0,0
teilchen,15,0,0
teilhabe,15,0,0
teilnehmerfeld,15,0,0
teilrepublik,15,0,0
teilzeit,15,0,0
telefongespräch,15,0,0
telefonseelsorge,15,0,0
telefonzelle,15,0,0
telegramm,15,0,0
telegraph,15,0,0
teleskop,15,0,0
tempolimit,15,0,0
temporär,15,0,0
tendenziell,15,0,0
tendieren,15,0,0
tendiert,15,0,0
tennisplatz,15,0,0
tennisprofi,15,0,0
tennisspieler,15,0,0
tennisturnier,15,0,0
terminieren,15,0,0
terminplan,15,0,0
terminvereinbarung,15,0,0
territorial,15,0,0
terrorgruppe,15,0,0
terrororganisation,15,0,0
tester,15,0,0
testfahrt,15,0,0
teuerung,15,0,0
teufelskreis,15,0,0
teuflisch,15,0,0
texanisch,15,0,0
texas,15,0,0
textil,15,0,0
thailändisch,15,0,0
theateraufführung,15,0,0
theatralisch,15,0,0
themenbereich,15,0,0
thermisch,15,0,0
thermometer,15,0,0
thronen,15,0,0
thronfolger,15,0,0
thüringisch,15,0,0
tibetisch,15,0,0
tick,15,0,0
ticken,15,0,0
tiefbauamt,15,0,0
tiefgreifend,15,0,0
tiefpunkt,15,0,0
tierart,15,0,0
tierfreund,15,0,0
tierversuch,15,0,0
tierwelt,15,0,0
tilgen,15,0,0
tilgung,15,0,0
tischler,15,0,0
titan,15,0,0
titelseite,15,0,0
titelträger,15,0,0
titelverteidigerin,15,0,0
titelverteidigung,15,0,0
tochterfirma,15,0,0
tochterunternehmen,15,0,0
tolerant,15,0,0
tolerieren,15,0,0
tolle,15,0,0
tonband,15,0,0
tonfall,15,0,0
tonträger,15,0,0
topfavorit,15,0,0
torerfolg,15,0,0
torfrau,15,0,0
torlos,15,0,0
torschuss,15,0,0
torschützenkönig,15,0,0
torschützenliste,15,0,0
torte,15,0,0
torverhältnis,15,0,0
tosen,15,0,0
toskana,15,0,0
totalitär,15,0,0
totalschaden,15,0,0
tourenwagen,15,0,0
track,15,0,0
traditionsgemäß,15,0,0
traditionsverein,15,0,0
träge,15,0,0
trägerverein,15,0,0
tragik,15,0,0
trainerwechsel,15,0,0
trainingszeit,15,0,0
tram,15,0,0
trampolin,15,0,0
tränengas,15,0,0
trank,15,0,0
transatlantisch,15,0,0
transit,15,0,0
transplantation,15,0,0
transportiert,15,0,0
trauerfamilie,15,0,0
trauergottesdienst,15,0,0
traumatisiert,15,0,0
trefflich,15,0,0
treffsicher,15,0,0
treppchen,15,0,0
tresen,15,0,0
triathlet,15,0,0
tribut,15,0,0
trieb,15,0,0
trilogie,15,0,0
